unix_time,frontend_0_100,sent_0_100,vjoy_axis,sim_connect
1779407311.403101,75.8,75.8,24837,0.076489
1779407311.405131,75.1,75.1,24608,0.076489
1779407311.888140,75.5,75.5,24739,0.079673
1779407312.256623,75.1,75.1,24608,0.078403
1779407312.258137,74.8,74.8,24509,0.078403
1779407312.279206,73.5,73.5,24083,0.081542
1779407312.280738,74.1,74.1,24280,0.081542
1779407312.281289,73.1,73.1,23952,0.081542
1779407312.281804,73.8,73.8,24182,0.081542
1779407312.289620,72.8,72.8,23854,0.081542
1779407312.290133,72.5,72.5,23756,0.081542
1779407312.323755,72.1,72.1,23625,0.098985
1779407312.367467,71.8,71.8,23526,0.102047
1779407312.374682,71.5,71.5,23428,0.102047
1779407312.656428,71.1,71.1,23297,0.106593
1779407312.661552,70.8,70.8,23199,0.106593
1779407312.680423,70.5,70.5,23100,0.111928
1779407312.687089,70.1,70.1,22969,0.111928
1779407312.718463,69.8,69.8,22871,0.117262
1779407312.724586,69.5,69.5,22773,0.117262
1779407313.313225,69.8,69.8,22871,0.121809
1779407313.373447,70.1,70.1,22969,0.119536
1779407313.419212,70.8,70.8,23199,0.117262
1779407313.419726,70.5,70.5,23100,0.117262
1779407313.420237,71.1,71.1,23297,0.117262
1779407313.426874,71.5,71.5,23428,0.117262
1779407313.446290,72.1,72.1,23625,0.109655
1779407313.453273,72.5,72.5,23756,0.109655
1779407313.453273,72.8,72.8,23854,0.109655
1779407313.480044,73.1,73.1,23952,0.096712
1779407313.487782,73.5,73.5,24083,0.096712
1779407313.496948,73.8,73.8,24182,0.096712
1779407313.516319,74.1,74.1,24280,0.089104
1779407313.521405,74.8,74.8,24509,0.089104
1779407313.522944,74.5,74.5,24411,0.089104
1779407313.558587,75.1,75.1,24608,0.083816
1779407313.591436,75.5,75.5,24739,0.079673
1779407313.687341,75.8,75.8,24837,0.078403
1779407313.693383,76.1,76.1,24935,0.078403
1779407313.722105,76.5,76.5,25066,0.076489
1779407313.728768,76.8,76.8,25165,0.076489
1779407313.730307,77.5,77.5,25394,0.076489
1779407313.767506,78.1,78.1,25591,0.071997
1779407313.769595,77.8,77.8,25492,0.071997
1779407313.773279,78.5,78.5,25722,0.071997
1779407313.781979,78.8,78.8,25820,0.071997
1779407313.808967,79.5,79.5,26049,0.067836
1779407313.816669,80.1,80.1,26246,0.067836
1779407313.984252,78.8,78.8,25820,0.063676
1779407313.985256,79.5,79.5,26049,0.063676
1779407314.007345,78.1,78.1,25591,0.065609
1779407314.008379,77.5,77.5,25394,0.065609
1779407314.008891,76.8,76.8,25165,0.065609
1779407314.037668,76.1,76.1,24935,0.074243
1779407314.041788,75.5,75.5,24739,0.074243
1779407314.046388,75.1,75.1,24608,0.074243
1779407314.069371,74.8,74.8,24509,0.079673
1779407314.071882,74.1,74.1,24280,0.079673
1779407314.079478,73.5,73.5,24083,0.079673
1779407314.102183,73.1,73.1,23952,0.091423
1779407314.108588,72.1,72.1,23625,0.091423
1779407314.109618,72.8,72.8,23854,0.091423
1779407314.113168,71.8,71.8,23526,0.091423
1779407314.139530,70.8,70.8,23199,0.10432
1779407314.141763,70.1,70.1,22969,0.10432
1779407314.146419,71.1,71.1,23297,0.10432
1779407314.147424,69.8,69.8,22871,0.10432
1779407314.178741,69.5,69.5,22773,0.119536
1779407314.179769,68.8,68.8,22543,0.119536
1779407314.209659,68.5,68.5,22445,0.127143
1779407314.473100,68.8,68.8,22543,0.129416
1779407314.473612,69.1,69.1,22641,0.129416
1779407314.625391,69.5,69.5,22773,0.12487
1779407314.633381,69.8,69.8,22871,0.12487
1779407314.654140,70.1,70.1,22969,0.119536
1779407314.655144,70.8,70.8,23199,0.119536
1779407314.657931,70.5,70.5,23100,0.119536
1779407314.659949,71.5,71.5,23428,0.119536
1779407314.680749,73.1,73.1,23952,0.106593
1779407314.686440,76.1,76.1,24935,0.106593
1779407314.686440,74.5,74.5,24411,0.106593
1779407314.694602,77.8,77.8,25492,0.106593
1779407314.730216,81.4,81.4,26672,0.071039
1779407314.731818,86.1,86.1,28212,0.071039
1779407314.732852,79.5,79.5,26049,0.071039
1779407314.735906,84.1,84.1,27557,0.071039
1779407314.735906,82.8,82.8,27131,0.071039
1779407314.743459,87.8,87.8,28769,0.071039
1779407314.766000,89.1,89.1,29195,0.039045
1779407314.767491,91.8,91.8,30080,0.039045
1779407314.772510,90.8,90.8,29752,0.039045
1779407314.773515,92.7,92.7,30375,0.039045
1779407314.795928,93.7,93.7,30702,0.023341
1779407314.797935,95.1,95.1,31161,0.023341
1779407314.801085,95.7,95.7,31358,0.023341
1779407314.835656,98.7,98.7,32341,0.013751
1779407314.837737,98.1,98.1,32144,0.013751
1779407314.841905,96.7,96.7,31685,0.013751
1779407314.842412,100.0,100.0,32767,0.013751
1779407314.842412,99.7,99.7,32668,0.013751
1779407315.752903,98.7,98.7,32341,0.000957
1779407315.761016,97.7,97.7,32013,0.000957
1779407315.761016,95.4,95.4,31259,0.000957
1779407315.806052,86.1,86.1,28212,0.014708
1779407315.809109,92.1,92.1,30178,0.014708
1779407315.810162,90.4,90.4,29621,0.014708
1779407315.811209,83.8,83.8,27458,0.014708
1779407315.812719,88.4,88.4,28966,0.014708
1779407315.813223,94.1,94.1,30833,0.014708
1779407315.856429,79.5,79.5,26049,0.018868
1779407315.857449,77.8,77.8,25492,0.018868
1779407315.857976,76.8,76.8,25165,0.018868
1779407315.858489,81.4,81.4,26672,0.018868
1779407315.858489,76.1,76.1,24935,0.018868
1779407315.858489,74.8,74.8,24509,0.018868
1779407315.935816,76.1,76.1,24935,0.081542
1779407315.939864,75.8,75.8,24837,0.081542
1779407315.942373,75.5,75.5,24739,0.081542
1779407315.942373,76.5,76.5,25066,0.081542
1779407315.985831,76.8,76.8,25165,0.0752
1779407316.411909,77.1,77.1,25263,0.074243
1779407316.418081,77.8,77.8,25492,0.074243
1779407316.444225,77.5,77.5,25394,0.071039
1779407316.444738,78.5,78.5,25722,0.071039
1779407316.446249,78.8,78.8,25820,0.071039
1779407316.447254,79.1,79.1,25918,0.071039
1779407316.454999,79.8,79.8,26148,0.071039
1779407316.469615,80.1,80.1,26246,0.066879
1779407316.479948,80.8,80.8,26475,0.066879
1779407316.490613,81.1,81.1,26574,0.063676
1779407316.493121,82.1,82.1,26901,0.063676
1779407316.522555,82.8,82.8,27131,0.057289
1779407316.523561,83.1,83.1,27229,0.057289
1779407316.548468,83.4,83.4,27327,0.054085
1779407316.549978,84.1,84.1,27557,0.054085
1779407316.553060,83.8,83.8,27458,0.054085
1779407316.579612,84.8,84.8,27786,0.051839
1779407316.603846,85.4,85.4,27983,0.048636
1779407316.609573,86.1,86.1,28212,0.048636
1779407316.638449,87.1,87.1,28540,0.044475
1779407316.639957,86.8,86.8,28441,0.044475
1779407316.644520,87.8,87.8,28769,0.044475
1779407316.646056,87.4,87.4,28638,0.044475
1779407316.653012,88.8,88.8,29097,0.044475
1779407316.672796,89.4,89.4,29293,0.035842
1779407316.674339,90.4,90.4,29621,0.035842
1779407316.678904,90.1,90.1,29523,0.035842
1779407316.687696,91.1,91.1,29850,0.035842
1779407316.704494,91.4,91.4,29949,0.028478
1779407316.713173,92.1,92.1,30178,0.028478
1779407316.714200,92.4,92.4,30276,0.028478
1779407316.723342,93.7,93.7,30702,0.028478
1779407316.753188,94.7,94.7,31030,0.020157
1779407316.760813,95.4,95.4,31259,0.020157
1779407316.779726,96.1,96.1,31489,0.014708
1779407316.784282,97.4,97.4,31915,0.014708
1779407316.786826,96.7,96.7,31685,0.014708
1779407316.793689,98.1,98.1,32144,0.014708
1779407316.816241,99.1,99.1,32472,0.006075
1779407316.819813,100.0,100.0,32767,0.006075
1779407316.821336,99.7,99.7,32668,0.006075
1779407347.642689,93.1,93.1,30506,0.000957
1779407347.646881,91.4,91.4,29949,0.000957
1779407347.649391,93.7,93.7,30702,0.000957
1779407347.650395,94.4,94.4,30932,0.000957
1779407347.650395,95.1,95.1,31161,0.000957
1779407347.651902,92.4,92.4,30276,0.000957
1779407347.686549,91.1,91.1,29850,0.024318
1779407347.689387,90.1,90.1,29523,0.024318
1779407347.689895,89.8,89.8,29424,0.024318
1779407347.690411,89.4,89.4,29293,0.024318
1779407347.694228,90.4,90.4,29621,0.024318
1779407347.725040,89.1,89.1,29195,0.030725
1779407347.731659,88.8,88.8,29097,0.030725
1779407347.739280,88.4,88.4,28966,0.030725
1779407347.782317,88.1,88.1,28867,0.037112
1779407348.166926,87.4,87.4,28638,0.038088
1779407348.167446,87.8,87.8,28769,0.038088
1779407348.203515,86.8,86.8,28441,0.039045
1779407348.206037,87.1,87.1,28540,0.039045
1779407348.425121,86.1,86.1,28212,0.041272
1779407348.426288,86.4,86.4,28310,0.041272
1779407348.436356,85.8,85.8,28114,0.041272
1779407348.453609,85.4,85.4,27983,0.045432
1779407348.457166,85.1,85.1,27884,0.045432
1779407348.464355,84.8,84.8,27786,0.045432
1779407348.510627,84.4,84.4,27655,0.048636
1779407348.748413,84.1,84.1,27557,0.049925
1779407348.783790,83.8,83.8,27458,0.050882
1779407348.786829,83.4,83.4,27327,0.050882
1779407348.788399,83.1,83.1,27229,0.050882
1779407348.835399,82.4,82.4,27000,0.054085
1779407348.836404,82.8,82.8,27131,0.054085
1779407348.841536,82.1,82.1,26901,0.054085
1779407348.982265,81.4,81.4,26672,0.057289
1779407348.985327,81.8,81.8,26803,0.057289
1779407348.990942,81.1,81.1,26574,0.057289
1779407349.018129,80.8,80.8,26475,0.060472
1779407349.054258,80.4,80.4,26344,0.061449
1779407349.056287,80.1,80.1,26246,0.061449
1779407349.685898,80.8,80.8,26475,0.063676
1779407349.690765,81.4,81.4,26672,0.063676
1779407349.692276,81.1,81.1,26574,0.063676
1779407349.695945,81.8,81.8,26803,0.063676
1779407349.721005,82.1,82.1,26901,0.058246
1779407349.723529,82.4,82.4,27000,0.058246
1779407349.779247,82.8,82.8,27131,0.056312
1779407349.820636,83.1,83.1,27229,0.055042
1779407351.685559,83.4,83.4,27327,0.054085
1779407351.691126,84.1,84.1,27557,0.054085
1779407351.713064,86.8,86.8,28441,0.050882
1779407351.713584,87.4,87.4,28638,0.050882
1779407351.719755,88.1,88.1,28867,0.050882
1779407351.720817,89.1,89.1,29195,0.050882
1779407351.721823,86.1,86.1,28212,0.050882
1779407351.722327,85.4,85.4,27983,0.050882
1779407351.767062,92.1,92.1,30178,0.046722
1779407351.767577,89.8,89.8,29424,0.046722
1779407351.769123,90.8,90.8,29752,0.046722
1779407351.770150,91.4,91.4,29949,0.046722
1779407351.770662,92.7,92.7,30375,0.046722
1779407351.776278,94.1,94.1,30833,0.046722
1779407351.811759,98.1,98.1,32144,0.018868
1779407351.814266,100.0,100.0,32767,0.018868
1779407351.815783,94.7,94.7,31030,0.018868
1779407351.817501,95.7,95.7,31358,0.018868
1779407351.819057,99.1,99.1,32472,0.018868
1779407351.820598,96.7,96.7,31685,0.018868
1779415537.958367,0.0,100.0,32767,0.0
1779416326.896439,5.3,5.3,1736,0.0
1779416326.896949,2.3,2.3,753,0.0
1779416326.897460,8.6,8.6,2817,0.0
1779416326.897980,18.0,18.0,5898,0.0
1779416326.897980,13.0,13.0,4259,0.0
1779416326.898989,22.3,22.3,7307,0.0
1779416326.946584,32.6,32.6,10682,0.580807
1779416326.948123,37.6,37.6,12320,0.580807
1779416326.948640,49.9,49.9,16350,0.580807
1779416326.948640,40.9,40.9,13401,0.580807
1779416326.949646,45.9,45.9,15040,0.580807
1779416326.956558,27.6,27.6,9043,0.580807
1779416327.000550,55.5,55.5,18185,0.0
1779416327.001564,58.5,58.5,19168,0.0
1779416327.002079,60.8,60.8,19922,0.0
1779416327.002590,62.8,62.8,20577,0.0
1779416327.002590,64.8,64.8,21233,0.0
1779416327.005109,52.9,52.9,17333,0.0
1779416327.044107,66.8,66.8,21888,0.247988
1779416327.044622,68.2,68.2,22347,0.247988
1779416327.044622,69.1,69.1,22641,0.247988
1779416327.047658,70.1,70.1,22969,0.247988
1779416327.048171,70.8,70.8,23199,0.247988
1779416327.087122,70.1,70.1,22969,0.111928
1779416327.093399,68.8,68.8,22543,0.111928
1779416327.093914,69.5,69.5,22773,0.111928
1779416327.101443,68.5,68.5,22445,0.111928
1779416327.129054,67.2,67.2,22019,0.129416
1779416327.130570,68.2,68.2,22347,0.129416
1779416327.131575,66.2,66.2,21691,0.129416
1779416327.135617,66.5,66.5,21790,0.129416
1779416327.159019,65.5,65.5,21462,0.144586
1779416327.160025,64.8,64.8,21233,0.144586
1779416327.166117,64.5,64.5,21134,0.144586
1779416327.301340,64.8,64.8,21233,0.159802
1779416327.433345,64.5,64.5,21134,0.157529
1779416327.435361,64.2,64.2,21036,0.157529
1779416327.483900,63.8,63.8,20905,0.162075
1779416327.488419,63.5,63.5,20807,0.162075
1779416327.553144,62.8,62.8,20577,0.16741
1779416327.557157,63.2,63.2,20708,0.16741
1779416327.588408,62.5,62.5,20479,0.169683
1779416327.597116,62.2,62.2,20381,0.169683
1779416327.622627,61.5,61.5,20151,0.17729
1779416327.623632,61.8,61.8,20250,0.17729
1779416327.626657,60.5,60.5,19824,0.17729
1779416327.627668,60.8,60.8,19922,0.17729
1779416327.634782,60.2,60.2,19725,0.17729
1779416327.654417,59.5,59.5,19496,0.192506
1779416327.678197,59.2,59.2,19398,0.197795
1779416327.683733,58.8,58.8,19266,0.197795
1779416327.691295,58.2,58.2,19070,0.197795
1779416327.720752,57.5,57.5,18841,0.207722
1779416327.723271,56.5,56.5,18513,0.207722
1779416327.752875,56.2,56.2,18415,0.220618
1779416327.758409,55.5,55.5,18185,0.220618
1779416327.783998,54.9,54.9,17989,0.228226
1779416327.792634,54.2,54.2,17759,0.228226
1779416327.812259,53.2,53.2,17432,0.238107
1779416327.817791,52.2,52.2,17104,0.238107
1779416327.819297,53.5,53.5,17530,0.238107
1779416327.827900,51.9,51.9,17006,0.238107
1779416327.842621,51.2,51.2,16776,0.243442
1779416327.851888,50.5,50.5,16547,0.243442
1779416327.888382,49.9,49.9,16350,0.266219
1779416327.889398,50.2,50.2,16449,0.266219
1779416327.892416,48.9,48.9,16023,0.266219
1779416327.894437,49.5,49.5,16219,0.266219
1779416327.924669,48.2,48.2,15793,0.275237
1779416327.926674,47.5,47.5,15564,0.275237
1779416327.929701,47.9,47.9,15695,0.275237
1779416327.931749,46.9,46.9,15367,0.275237
1779416327.965061,46.2,46.2,15138,0.30228
1779416327.968578,45.2,45.2,14810,0.30228
1779416327.971779,45.9,45.9,15040,0.30228
1779416327.973289,44.9,44.9,14712,0.30228
1779416328.007537,44.5,44.5,14581,0.323038
1779416328.011134,43.6,43.6,14286,0.323038
1779416328.012138,43.9,43.9,14384,0.323038
1779416328.049645,42.9,42.9,14057,0.333449
1779416328.050656,43.2,43.2,14155,0.333449
1779416328.058714,42.6,42.6,13958,0.333449
1779416328.086466,41.9,41.9,13729,0.34697
1779416328.087980,41.6,41.6,13631,0.34697
1779416328.088496,42.2,42.2,13827,0.34697
1779416328.114925,40.9,40.9,13401,0.35116
1779416328.117665,40.6,40.6,13303,0.35116
1779416328.124739,40.2,40.2,13172,0.35116
1779416328.153623,39.9,39.9,13074,0.371918
1779416328.158199,39.6,39.6,12975,0.371918
1779416328.200607,39.2,39.2,12844,0.378202
1779416328.208727,38.9,38.9,12746,0.378202
1779416328.337717,39.2,39.2,12844,0.385439
1779416328.375064,39.6,39.6,12975,0.382329
1779416328.439689,39.9,39.9,13074,0.378202
1779416328.463341,40.6,40.6,13303,0.375028
1779416328.489699,40.9,40.9,13401,0.367792
1779416328.496279,41.2,41.2,13500,0.367792
1779416328.522100,41.6,41.6,13631,0.361507
1779416328.551423,42.2,42.2,13827,0.357381
1779416328.593806,42.9,42.9,14057,0.35116
1779416328.598364,42.6,42.6,13958,0.35116
1779416328.639345,43.2,43.2,14155,0.34697
1779416328.642893,43.6,43.6,14286,0.34697
1779416328.680609,43.9,43.9,14384,0.336559
1779416328.755598,44.9,44.9,14712,0.333449
1779416328.755598,44.2,44.2,14483,0.333449
1779416328.759618,44.5,44.5,14581,0.333449
1779416328.798407,45.5,45.5,14908,0.327228
1779416328.801484,45.2,45.2,14810,0.327228
1779416328.806765,45.9,45.9,15040,0.327228
1779416328.829893,46.2,46.2,15138,0.312627
1779416328.862514,46.9,46.9,15367,0.309517
1779416328.868060,47.2,47.2,15466,0.309517
1779416328.904232,47.5,47.5,15564,0.299106
1779416328.953392,48.9,48.9,16023,0.295995
1779416328.955233,48.5,48.5,15891,0.295995
1779416328.958767,48.2,48.2,15793,0.295995
1779416329.081468,49.2,49.2,16121,0.288758
1779416329.198488,49.5,49.5,16219,0.278348
1779416329.254050,49.9,49.9,16350,0.275237
1779416329.305230,50.2,50.2,16449,0.271047
1779416329.348141,50.5,50.5,16547,0.268492
1779416329.350658,50.9,50.9,16678,0.268492
1779416329.351163,51.2,51.2,16776,0.268492
1779416329.354760,51.5,51.5,16875,0.268492
1779416329.385158,52.5,52.5,17202,0.258611
1779416329.393342,52.2,52.2,17104,0.258611
1779416329.394350,52.9,52.9,17333,0.258611
1779416329.427311,53.5,53.5,17530,0.247988
1779416329.430385,53.2,53.2,17432,0.247988
1779416329.434406,53.9,53.9,17661,0.247988
1779416329.470587,54.2,54.2,17759,0.24038
1779416329.473106,54.5,54.5,17858,0.24038
1779416329.512599,54.9,54.9,17989,0.235834
1779416329.597811,55.2,55.2,18087,0.232772
1779416329.607134,55.5,55.5,18185,0.232772
1779416329.640067,55.9,55.9,18316,0.228226
1779416329.645993,56.2,56.2,18415,0.228226
1779416329.646999,56.5,56.5,18513,0.228226
1779416329.655033,56.8,56.8,18611,0.228226
1779416329.683260,57.2,57.2,18742,0.218345
1779416329.691791,57.5,57.5,18841,0.218345
1779416329.726755,59.5,59.5,19496,0.21301
1779416329.727799,58.8,58.8,19266,0.21301
1779416329.727799,58.2,58.2,19070,0.21301
1779416329.727799,58.5,58.5,19168,0.21301
1779416329.734348,59.8,59.8,19594,0.21301
1779416329.778036,60.2,60.2,19725,0.195522
1779416329.846911,60.5,60.5,19824,0.192506
1779416329.850965,60.8,60.8,19922,0.192506
1779416329.943583,61.2,61.2,20053,0.187914
1779416329.945100,62.2,62.2,20381,0.187914
1779416329.945610,61.5,61.5,20151,0.187914
1779416329.947615,61.8,61.8,20250,0.187914
1779416329.971949,62.8,62.8,20577,0.180306
1779416329.974478,62.5,62.5,20479,0.180306
1779416330.012946,63.2,63.2,20708,0.175017
1779416330.018825,63.5,63.5,20807,0.175017
1779416330.051485,64.2,64.2,21036,0.16741
1779416330.056759,63.8,63.8,20905,0.16741
1779416330.117967,64.5,64.5,21134,0.165136
1779416330.154962,64.8,64.8,21233,0.159802
1779416330.524581,64.5,64.5,21134,0.157529
1779416330.552092,64.2,64.2,21036,0.159802
1779416330.576058,63.5,63.5,20807,0.162075
1779416330.576573,63.2,63.2,20708,0.162075
1779416330.578086,62.2,62.2,20381,0.162075
1779416330.582130,62.8,62.8,20577,0.162075
1779416330.585777,63.8,63.8,20905,0.162075
1779416330.586783,61.8,61.8,20250,0.162075
1779416330.626749,61.2,61.2,20053,0.180306
1779416330.627753,61.5,61.5,20151,0.180306
1779416330.627753,60.8,60.8,19922,0.180306
1779416330.630938,60.5,60.5,19824,0.180306
1779416330.657629,59.5,59.5,19496,0.190187
1779416330.660647,60.2,60.2,19725,0.190187
1779416330.667333,59.2,59.2,19398,0.190187
1779416330.693516,58.5,58.5,19168,0.200068
1779416330.694029,58.8,58.8,19266,0.200068
1779416330.696559,58.2,58.2,19070,0.200068
1779416330.696559,57.8,57.8,18939,0.200068
1779416330.703279,57.5,57.5,18841,0.200068
1779416330.738060,57.2,57.2,18742,0.21301
1779416330.740072,56.8,56.8,18611,0.21301
1779416331.305221,57.2,57.2,18742,0.218345
1779416331.728333,57.5,57.5,18841,0.21533
1779416332.033218,57.8,57.8,18939,0.21301
1779416332.039276,58.5,58.5,19168,0.21301
1779416332.039782,58.8,58.8,19266,0.21301
1779416332.088297,59.5,59.5,19496,0.203129
1779416332.090322,58.2,58.2,19070,0.203129
1779416332.090837,60.2,60.2,19725,0.203129
1779416332.094854,60.8,60.8,19922,0.203129
1779416332.094854,59.2,59.2,19398,0.203129
1779416332.132077,61.8,61.8,20250,0.200068
1779416332.134344,61.5,61.5,20151,0.200068
1779416332.137115,62.2,62.2,20381,0.200068
1779416332.141161,62.8,62.8,20577,0.200068
1779416332.177378,63.5,63.5,20807,0.172744
1779416332.186116,64.2,64.2,21036,0.172744
1779416332.220742,64.8,64.8,21233,0.162075
1779416332.224808,64.5,64.5,21134,0.162075
1779416332.227318,65.2,65.2,21364,0.162075
1779416332.236865,65.5,65.5,21462,0.162075
1779416332.262008,65.8,65.8,21560,0.152194
1779416332.290887,66.2,66.2,21691,0.149921
1779416332.381862,66.5,66.5,21790,0.146905
1779416332.415499,66.8,66.8,21888,0.144586
1779416332.546845,67.2,67.2,22019,0.142313
1779416332.577306,67.5,67.5,22117,0.139297
1779416346.001724,71.8,71.8,23526,0.137024
1779416346.011289,72.5,72.5,23756,0.137024
1779416346.050166,73.5,73.5,24083,0.098985
1779416346.051172,73.8,73.8,24182,0.098985
1779416346.052187,74.8,74.8,24509,0.098985
1779416346.056726,75.1,75.1,24608,0.098985
1779416346.057237,75.8,75.8,24837,0.098985
1779416346.102728,77.5,77.5,25394,0.077446
1779416346.103967,78.1,78.1,25591,0.077446
1779416346.103967,76.8,76.8,25165,0.077446
1779416346.107507,78.8,78.8,25820,0.077446
1779416346.108019,79.5,79.5,26049,0.077446
1779416346.108538,80.4,80.4,26344,0.077446
1779416346.145515,81.1,81.1,26574,0.062719
1779416346.156422,82.1,82.1,26901,0.062719
1779416346.157707,82.8,82.8,27131,0.062719
1779416346.158706,83.4,83.4,27327,0.062719
1779416346.159994,84.1,84.1,27557,0.062719
1779416346.168045,84.8,84.8,27786,0.060472
1779416346.174078,85.1,85.1,27884,0.060472
1779416346.235527,86.8,86.8,28441,0.047679
1779416346.239177,85.8,85.8,28114,0.047679
1779416346.239177,86.4,86.4,28310,0.047679
1779416346.240695,86.1,86.1,28212,0.047679
1779416346.240695,85.4,85.4,27983,0.047679
1779416346.241701,87.1,87.1,28540,0.047679
1779416346.291397,88.4,88.4,28966,0.041272
1779416346.291397,87.4,87.4,28638,0.041272
1779416346.292402,87.8,87.8,28769,0.041272
1779416346.292906,88.1,88.1,28867,0.041272
1779416346.293420,88.8,88.8,29097,0.041272
1779416346.293420,89.1,89.1,29195,0.041272
1779416346.333733,89.4,89.4,29293,0.034885
1779416347.459255,90.1,90.1,29523,0.033928
1779416347.504179,90.4,90.4,29621,0.031682
1779416347.504693,92.1,92.1,30178,0.031682
1779416347.505206,92.7,92.7,30375,0.031682
1779416347.505206,90.8,90.8,29752,0.031682
1779416347.506212,91.4,91.4,29949,0.031682
1779416347.507716,93.4,93.4,30604,0.031682
1779416347.563773,94.1,94.1,30833,0.021115
1779416347.564289,94.7,94.7,31030,0.021115
1779416347.564801,95.4,95.4,31259,0.021115
1779416347.565316,96.1,96.1,31489,0.021115
1779416347.565830,96.7,96.7,31685,0.021115
1779416347.565830,97.4,97.4,31915,0.021115
1779416347.601796,97.7,97.7,32013,0.008301
1779416347.608353,98.1,98.1,32144,0.008301
1779416347.688772,98.4,98.4,32242,0.006075
1779416347.696383,98.7,98.7,32341,0.006075
1779416347.712605,99.1,99.1,32472,0.004141
1779416347.718673,99.7,99.7,32668,0.004141
1779416347.721696,99.4,99.4,32570,0.004141
1779416347.723717,100.0,100.0,32767,0.004141
1779416350.483219,99.7,99.7,32668,0.0
1779416350.491730,99.4,99.4,32570,0.0
1779416350.491730,98.7,98.7,32341,0.0
1779416350.533749,98.1,98.1,32144,0.004141
1779416350.535261,99.1,99.1,32472,0.004141
1779416350.536770,97.7,97.7,32013,0.004141
1779416350.538787,98.4,98.4,32242,0.004141
1779416350.542271,97.4,97.4,31915,0.004141
1779416350.579679,97.1,97.1,31816,0.008301
1779416350.585719,96.7,96.7,31685,0.008301
1779416350.645088,96.4,96.4,31587,0.010548
1779416350.645088,96.1,96.1,31489,0.010548
1779416350.669990,95.7,95.7,31358,0.012462
1779416350.704034,95.4,95.4,31259,0.013751
1779416350.711100,95.1,95.1,31161,0.013751
1779416350.728399,94.7,94.7,31030,0.014708
1779416350.735075,94.4,94.4,30932,0.014708
1779416350.755234,94.1,94.1,30833,0.016954
1779416350.759770,93.7,93.7,30702,0.016954
1779416350.805388,93.1,93.1,30506,0.020157
1779416350.806905,93.4,93.4,30604,0.020157
1779416350.809475,92.7,92.7,30375,0.020157
1779416350.859233,92.4,92.4,30276,0.023341
1779416350.863269,92.1,92.1,30178,0.023341
1779416350.899618,91.8,91.8,30080,0.025275
1779416350.906301,91.4,91.4,29949,0.025275
1779416350.910021,91.1,91.1,29850,0.025275
1779416350.940092,90.4,90.4,29621,0.028478
1779416350.942708,90.8,90.8,29752,0.028478
1779416350.978272,90.1,90.1,29523,0.029435
1779416351.009973,89.8,89.8,29424,0.031682
1779416351.411694,89.4,89.4,29293,0.032639
1779416352.632695,89.1,89.1,29195,0.033928
1779416352.640265,88.8,88.8,29097,0.033928
1779416352.684882,88.4,88.4,28966,0.035842
1779416353.674055,88.1,88.1,28867,0.037112
1779416353.747130,87.8,87.8,28769,0.038088
1779416353.756178,87.4,87.4,28638,0.038088
1779416353.798911,87.1,87.1,28540,0.040315
1779416353.803529,86.8,86.8,28441,0.040315
1779416353.804534,86.4,86.4,28310,0.040315
1779416353.842625,86.1,86.1,28212,0.043518
1779416353.936378,85.8,85.8,28114,0.044475
1779416353.937382,85.4,85.4,27983,0.044475
1779416354.263073,85.1,85.1,27884,0.046722
1779416354.268100,84.8,84.8,27786,0.046722
1779416357.313644,84.1,84.1,27557,0.048636
1779416357.320427,84.4,84.4,27655,0.048636
1779416357.361025,83.4,83.4,27327,0.049925
1779416357.364594,83.8,83.8,27458,0.049925
1779416357.369625,83.1,83.1,27229,0.049925
1779416357.403910,82.8,82.8,27131,0.054085
1779416357.430878,82.4,82.4,27000,0.055042
1779416357.436241,82.1,82.1,26901,0.055042
1779416357.488095,81.8,81.8,26803,0.057289
1779416357.490600,81.4,81.4,26672,0.057289
1779416357.530405,81.1,81.1,26574,0.059515
1779416357.573274,80.8,80.8,26475,0.060472
1779416357.648904,80.4,80.4,26344,0.061449
1779416357.671740,80.1,80.1,26246,0.062719
1779416361.216553,80.4,80.4,26344,0.063676
1779416361.271250,80.8,80.8,26475,0.062719
1779416361.314588,81.1,81.1,26574,0.061449
1779416361.322973,81.4,81.4,26672,0.061449
1779416361.349291,81.8,81.8,26803,0.059515
1779416361.356347,82.1,82.1,26901,0.059515
1779416361.409199,82.4,82.4,27000,0.057289
1779416361.416799,83.1,83.1,27229,0.057289
1779416361.417858,82.8,82.8,27131,0.057289
1779416361.470318,83.8,83.8,27458,0.055042
1779416361.475417,83.4,83.4,27327,0.055042
1779416361.481281,84.1,84.1,27557,0.055042
1779416361.558739,84.8,84.8,27786,0.050882
1779416361.565981,85.1,85.1,27884,0.050882
1779416361.580803,85.4,85.4,27983,0.048636
1779416361.636057,85.8,85.8,28114,0.046722
1779416361.638565,86.1,86.1,28212,0.046722
1779416361.673971,86.8,86.8,28441,0.044475
1779416361.675481,86.4,86.4,28310,0.044475
1779416361.703952,87.1,87.1,28540,0.043518
1779416361.711528,87.4,87.4,28638,0.043518
1779416361.773618,87.8,87.8,28769,0.040315
1779416361.774131,88.1,88.1,28867,0.040315
1779416361.832587,88.4,88.4,28966,0.038088
1779416361.892045,88.8,88.8,29097,0.037112
1779416362.006192,89.1,89.1,29195,0.035842
1779416362.011284,89.4,89.4,29293,0.035842
1779416362.126168,90.1,90.1,29523,0.033928
